"#BNF code list for Z-drugs, Benzodiazepines (excluding Alprazolam /Xanax , Clonazepam )"
0401010R0
0401010R0AA
0401010R0AAAUAU
0401010R0AAAAAA
0401010R0AAAQAQ
0401010R0AAAVAV
0401010R0AAATAT
0401010R0AAAXAX
0401010R0AAACAC
0401010R0AAANAN
0401010T0AAANAN
0401010T0AAAMAM
0401010T0AAAEAE
0401010T0AA
0401010T0
0401010R0BD
0401010R0BDAAAC
0401020P0BC
0401020P0BCAAAA
0401020P0AACACA
0401020P0AACDCD
0401020P0AACECE
0401020P0AACICI
0401020P0AACKCK
0401020P0AAABAB
0401020P0AABHBH
0401020P0AACMCM
0401020P0AACLCL
0401020P0AAACAC
0401020P0AACHCH
0401020P0AACJCJ
0401020P0AABRBR
0401020P0AAAAAA
0401020P0AABXBX
0401020P0AACFCF
0401020P0AACGCG
0401020P0AAADAD
0401020P0AABJBJ
0401020K0
0401020K0BL
0401020K0AA
0401020K0AAAEAE
0401020K0AAAQAQ
0401020K0AAACAC
0401020K0AAA1A1
0401020K0AACKCK
0401020K0BLABAE
0401020K0AABBBB
0401020K0AAAJAJ
0401020K0AABKBK
0401020K0AABQBQ
0401020K0AABMBM
0401020K0AACBCB
0401020K0AACLCL
0401020K0BLACBQ
0401020K0AAA6A6
0401020K0AAAWAW
0401020K0AACICI
0401020K0AACMCM
0401020K0AAAHAH
0401020K0AAADAD
0401020K0AABWBW
0401020K0AACJCJ
0401020K0BLAAAD
0401020K0AAAIAI
15.1.4.1
0401010Z0
0401010Z0AA
0401010Z0AAAJAJ
0401010Z0AAAKAK
0401010Z0AAACAC
0401010Z0AAABAB
0401010Z0AAAMAM
0401010Z0AAALAL
0401010Z0AAAAAA
0401010AE
0401010AEAA
0401010AEAAAAAA
0401010AEAAABAB
0401010AEAAACAC
0401010Y0
0401010Y0AA
0401010Y0AAAEAE
0401010Y0AAABAB
0401010Y0AAACAC
0401010Y0AAADAD
0401010Y0AAAAAA
0401010Z0BBAAAA
0401010Z0BBABAC
